variant,seat_count,hand,winnings
100,9,3sTh,-2.0
100,9,2c9h,-2.0
200,6,2s8h,-2.0
50,9,6hTh,-2.02
50,9,7sKc,-2.04
50,9,Ah3c,-2.05
25,9,7h4d,-2.05
400,9,8d6c,-2.05
100,6,Ac4d,-2.05
25,6,9d5h,-2.06
100,6,6sQd,-2.08
200,9,3cKd,-2.1
50,9,2s6d,-2.12
50,6,7s4h,-2.12
50,9,Ts4c,-2.19
50,9,6h9s,-2.2
25,9,5cJs,-2.2
1000,6,3d8s,-2.2
1000,9,As5c,-2.21
50,6,6sQh,-2.22
100,9,2d9s,-2.25
100,9,5h9h,-2.25
50,9,3h8h,-2.25
50,6,7h2s,-2.3
1000,9,8c3c,-2.33
100,6,4s6d,-2.34
50,9,4dQc,-2.37
50,9,8d7s,-2.39
200,9,Tc3d,-2.4
50,6,Tc2h,-2.4
50,9,Th9d,-2.42
50,6,7h3d,-2.42
100,6,3s5c,-2.5
100,9,4h5s,-2.5
100,6,2c9d,-2.5
100,6,Qd6c,-2.5
100,9,Qh5s,-2.5
200,9,Th3d,-2.5
100,6,8s6d,-2.5
100,9,4s7c,-2.5
50,6,4h6s,-2.5
50,6,3c8d,-2.5
100,9,5sTc,-2.5
50,9,Js8h,-2.5
50,9,2s6c,-2.5
100,9,6h2c,-2.5
200,9,4hTc,-2.5
100,9,Qs7h,-2.5
50,6,2sTc,-2.52
25,9,6sTh,-2.53
50,6,Ks9d,-2.53
100,9,Qh2h,-2.55
25,9,9s3h,-2.56
25,9,9c4h,-2.59
200,9,Ac9d,-2.59
100,6,Ah5s,-2.62
400,9,5sKd,-2.65
100,9,5dAh,-2.67
400,6,2d7s,-2.7
50,9,4s9c,-2.74
50,9,9h4c,-2.75
100,9,7s9c,-2.75
50,9,3cJh,-2.75
100,6,8d4c,-2.75
50,9,TcKd,-2.8
100,9,7c3d,-2.83
50,6,As3c,-2.84
100,9,Ah8h,-2.84
50,9,5sKd,-2.96
25,6,Th4c,-2.96
50,9,Kc5d,-2.97
50,9,Th5c,-3.0
50,6,2d8c,-3.0
100,9,3d7h,-3.0
100,9,5h4c,-3.0
100,9,4s9c,-3.0
100,9,6s3h,-3.0
100,9,5cQd,-3.0
100,9,2s5h,-3.0
100,9,5c2h,-3.0
100,9,2s9c,-3.0
100,9,Kh3c,-3.0
100,9,5d8h,-3.0
100,9,7h5d,-3.0
100,9,9h4s,-3.0
600,9,Js2d,-3.0
100,9,2cTs,-3.0
100,9,6d4s,-3.0
200,9,3c7d,-3.0
600,9,2h7c,-3.0
200,9,2sJd,-3.0
100,9,3h5d,-3.0
600,9,Qc2s,-3.0
100,6,3d7c,-3.0
100,9,3hJs,-3.0
100,9,Qc2s,-3.0
100,9,6sTd,-3.0
600,6,5dQc,-3.0
100,9,3h5c,-3.0
200,9,2c4s,-3.0
100,6,8c3h,-3.0
100,9,Kc3d,-3.0
600,9,2s9h,-3.0
200,9,2s9h,-3.0
100,9,Qc9s,-3.0
200,9,Th5d,-3.0
200,9,Js4d,-3.0
600,9,6s2d,-3.0
200,9,3hTc,-3.0
100,9,9h2s,-3.0
100,9,3s7h,-3.0
100,9,3cTs,-3.0
200,9,4d2h,-3.0
100,9,2cJd,-3.0
100,9,2d3s,-3.0
50,6,3cQh,-3.03
25,6,Tc5s,-3.05
25,9,2hTs,-3.07
50,6,3hTc,-3.1
25,6,6h2d,-3.15
50,6,6c3s,-3.15
50,9,9c7h,-3.15
100,6,9c6c,-3.18
50,6,7s2d,-3.21
50,9,5d3h,-3.25
50,9,Ac6s,-3.25
100,9,2sJd,-3.25
50,9,Th2d,-3.28
600,9,7s6d,-3.3
50,9,6sTd,-3.3
100,9,Jd6h,-3.34
25,6,2cKh,-3.35
50,9,7hJc,-3.35
100,9,9h6d,-3.4
400,9,6dTc,-3.42
25,6,3c8h,-3.43
400,6,2sTh,-3.44
100,6,2h4d,-3.45
50,9,Jd5s,-3.47
100,6,6d8h,-3.5
100,9,3d4h,-3.5
100,9,9h5s,-3.5
200,6,2d4s,-3.5
100,6,5c9s,-3.5
100,6,Ts4c,-3.5
100,6,9s2c,-3.5
100,6,9d2h,-3.5
100,9,Td7s,-3.5
100,6,Ks2h,-3.5
100,9,2sKd,-3.5
100,6,3cQh,-3.5
100,9,6s4h,-3.5
100,9,5c7c,-3.5
100,9,9hQs,-3.5
100,9,4dJc,-3.5
100,6,2d5h,-3.5
50,9,9c4d,-3.5
100,9,6h9d,-3.5
50,6,9c5d,-3.55
50,6,8s4c,-3.59
25,9,2c9s,-3.59
50,6,3hTs,-3.6
50,9,6c8d,-3.63
50,6,4c5s,-3.67
50,6,8c3h,-3.68
25,6,2h9d,-3.74
100,9,7dJc,-3.75
50,9,8h3c,-3.75
100,9,4d8h,-3.75
50,9,3c6s,-3.75
25,6,3hJd,-3.79
50,9,5s2c,-3.8
50,9,6dQs,-3.81
50,6,2s7c,-3.82
10,9,KsAd,-3.85
200,9,7d8s,-3.85
50,9,3s6h,-3.85
100,9,QhTs,-3.88
50,9,Qc6d,-3.9
200,6,7sTd,-3.9
400,6,5sJh,-3.93
25,9,Js7c,-3.94
25,9,6cJs,-3.95
25,6,Jd7h,-3.95
25,9,Kc6d,-3.97
600,9,4hJd,-4.0
100,6,7s3d,-4.0
100,9,Jh7s,-4.0
100,9,4cQd,-4.0
100,9,9hQc,-4.0
100,9,7dJs,-4.0
200,9,2sJc,-4.0
100,9,4d9c,-4.0
100,9,Qh6s,-4.0
1000,9,Ks3h,-4.0
100,9,Tc2s,-4.0
200,9,4d7s,-4.0
100,9,5dTh,-4.0
100,9,6s8c,-4.0
50,9,2s4h,-4.0
100,6,5h7c,-4.0
200,9,4c2s,-4.0
600,6,2hQd,-4.0
100,9,Qs5c,-4.0
100,9,5h2s,-4.0
100,9,2c4s,-4.0
100,9,Qs3c,-4.0
100,9,3sKh,-4.0
100,9,2d4s,-4.0
100,6,4h7c,-4.0
100,9,4s6c,-4.0
100,6,2c3s,-4.0
25,9,7h2c,-4.03
200,9,9sKd,-4.05
50,6,5sTd,-4.05
600,6,6s3d,-4.05
50,9,2d9s,-4.05
50,9,7dKh,-4.05
50,6,9s5c,-4.15
600,6,2d8s,-4.2
50,9,8cAh,-4.22
50,6,Qs3c,-4.22
50,9,9h7c,-4.22
100,9,3cTd,-4.25
50,9,Td6s,-4.26
600,6,3d6h,-4.3
50,9,4d7h,-4.3
200,9,6hTs,-4.31
100,6,5hKc,-4.35
10,9,KdKh,-4.35
25,9,9s2c,-4.37
50,9,Qs5h,-4.37
50,6,8s4s,-4.39
25,9,Jd5c,-4.42
100,6,3sJd,-4.5
1000,9,Js8h,-4.5
100,9,Th5c,-4.5
100,6,4dQs,-4.5
100,6,Qh3d,-4.5
600,9,2dTc,-4.5
100,6,Tc4d,-4.5
200,9,Qc2d,-4.5
100,9,Js3c,-4.5
100,9,5dQc,-4.5
100,6,2h6d,-4.5
100,9,7dTc,-4.5
100,9,4sKh,-4.5
100,9,Td4h,-4.5
100,9,2s6c,-4.5
600,9,Ts7d,-4.5
200,9,Qd5h,-4.5
100,9,Kc7d,-4.5
200,9,Th3h,-4.5
100,6,4s8s,-4.51
25,9,Ts2h,-4.52
100,9,6d8h,-4.55
50,9,4h2h,-4.57
25,6,Qh2c,-4.57
50,6,8h4s,-4.6
200,9,2s9s,-4.6
50,9,Tc3h,-4.62
100,6,Js6d,-4.64
25,6,4sJh,-4.67
25,6,9c2c,-4.68
50,6,2sQd,-4.71
25,6,5s8c,-4.71
25,9,8c3h,-4.73
50,9,8hTd,-4.74
400,9,5hJd,-4.75
100,9,9h3d,-4.75
100,9,6hAc,-4.75
100,6,4s5c,-4.76
50,9,8dKs,-4.84
25,6,4s9h,-4.85
200,9,Qh4h,-4.9
25,6,3dJh,-4.94
100,9,Qd3c,-4.95
100,6,5h7d,-4.95
200,9,7c3h,-5.0
100,9,4c3d,-5.0
100,9,Kc3s,-5.0
400,9,5s9c,-5.0
1000,9,3cJs,-5.0
1000,9,3d6h,-5.0
200,9,4c8h,-5.0
200,9,4cTc,-5.0
1000,6,5c9h,-5.0
100,9,2h5s,-5.0
200,6,9c4d,-5.0
50,9,Qs2c,-5.0
100,6,4d9c,-5.0
1000,9,Qc4h,-5.0
600,9,Ts5s,-5.0
100,9,4s2d,-5.0
100,9,Jh7c,-5.0
600,9,6dTs,-5.0
100,6,Td7c,-5.0
1000,9,5c2d,-5.0
1000,6,3s2d,-5.0
100,6,5dQc,-5.0
100,6,8h6d,-5.0
1000,6,3h2s,-5.0
200,9,4c9d,-5.0
600,9,8d5c,-5.0
1000,9,Td3s,-5.0
50,6,7d2h,-5.0
100,9,7h2h,-5.0
100,6,7h4c,-5.0
100,6,8c7d,-5.01
100,9,TcQh,-5.07
50,9,2hQd,-5.08
1000,6,9h4c,-5.11
50,6,9c2d,-5.12
50,9,4c2h,-5.12
50,9,3dKh,-5.12
50,9,Jh3s,-5.15
400,6,4d3c,-5.16
25,6,Td4c,-5.17
50,6,Kd3c,-5.19
100,9,7c5s,-5.2
50,9,4d6h,-5.22
100,9,4sQd,-5.25
100,9,Ks4d,-5.25
100,9,8sKc,-5.25
200,6,3sQd,-5.25
100,9,Th4d,-5.25
100,6,Qc3h,-5.25
400,6,ThQd,-5.28
25,6,6d3s,-5.29
200,9,7d4c,-5.3
50,9,9s6c,-5.35
50,6,3c9h,-5.35
50,9,6c2c,-5.41
50,6,3hQd,-5.43
50,9,7d3c,-5.45
100,6,Jd2s,-5.45
50,9,7cQh,-5.5
100,9,2s3h,-5.5
100,9,Jh7d,-5.5
100,6,4dQh,-5.5
100,6,6dTs,-5.5
200,9,3sTd,-5.5
100,6,Qs4c,-5.5
100,9,5d9c,-5.5
100,6,4h7d,-5.5
50,6,9d3s,-5.5
100,9,6c2h,-5.5
100,9,4h2d,-5.5
50,6,3hJs,-5.55
50,9,6dQh,-5.57
600,9,2h5d,-5.6
50,6,Ts3s,-5.6
25,6,2s6d,-5.62
50,9,6sQh,-5.65
1000,6,Tc4c,-5.65
50,9,9s4c,-5.65
100,6,Kd7c,-5.65
200,9,8d5s,-5.7
50,6,7s3d,-5.72
50,9,Qc3c,-5.73
25,9,3h6d,-5.75
50,9,9dTc,-5.75
100,9,4s8c,-5.8
50,9,9c5h,-5.8
25,6,4dTs,-5.85
50,6,8s2h,-5.87
50,9,4dJh,-5.87
100,6,KsTs,-5.88
50,9,2h7d,-5.9
50,6,Jc3s,-5.9
25,6,2d8s,-5.93
25,9,Qc8d,-5.94
25,9,3d8h,-5.94
100,9,Js7c,-5.95
50,6,Tc6s,-5.95
600,9,2d9s,-6.0
200,9,7c4d,-6.0
400,9,Kc2d,-6.0
100,9,8d3s,-6.0
100,9,6hJc,-6.0
200,6,3h8s,-6.0
600,9,4d3s,-6.0
200,9,3d9s,-6.0
100,9,Ks4h,-6.0
200,9,9s4c,-6.0
400,9,3cQd,-6.0
600,6,3s9c,-6.0
100,9,9s2h,-6.0
100,9,Qd2c,-6.0
200,6,8d4s,-6.0
600,9,3h5c,-6.0
25,6,Qc6s,-6.0
600,9,8h6s,-6.0
100,6,Jh2s,-6.0
100,9,3c4d,-6.0
100,9,Jd6s,-6.0
600,9,2cTh,-6.0
100,9,4c8h,-6.0
600,9,3d6s,-6.0
100,9,7hJd,-6.0
100,9,6h3c,-6.0
200,9,2s9c,-6.0
200,9,6h2d,-6.0
600,9,2c4d,-6.0
100,9,Td4s,-6.0
600,9,3cQh,-6.0
100,9,5c7h,-6.0
600,9,2c9h,-6.0
600,9,9h4d,-6.0
100,9,Qc9h,-6.0
200,9,8h3s,-6.0
400,9,2sJh,-6.0
25,9,6c9h,-6.01
50,9,AsTc,-6.05
100,6,4hAs,-6.05
100,6,Qd4s,-6.1
50,9,9dJs,-6.18
50,9,3h4s,-6.2
50,6,9h3s,-6.25
50,9,9s2c,-6.25
400,9,7d3s,-6.37
25,9,Ts3d,-6.39
100,9,Qs7s,-6.4
50,9,Qd8c,-6.4
400,6,6hTc,-6.42
50,9,Qh4s,-6.42
200,9,Ts5c,-6.45
50,9,5s8d,-6.45
50,6,4dTs,-6.47
100,9,6h3d,-6.5
200,9,Jh6c,-6.5
100,6,4d9s,-6.5
100,6,4d8h,-6.5
100,6,Jh3d,-6.5
50,9,7s3d,-6.5
100,9,4s9h,-6.5
50,9,2c6h,-6.5
100,6,5s9c,-6.5
100,6,8h3s,-6.5
100,9,Qh4c,-6.5
100,6,4d7c,-6.5
1000,6,Ks5c,-6.5
100,6,6dTc,-6.5
50,9,3dKc,-6.51
50,6,5hQc,-6.52
50,9,2s3c,-6.52
200,6,Kh5c,-6.55
50,9,5c7s,-6.57
25,6,2hTs,-6.6
200,6,3h5d,-6.6
50,9,2h4d,-6.62
50,9,7hKs,-6.62
50,6,3dJh,-6.62
200,6,4h7h,-6.64
50,6,Tc5h,-6.69
50,9,3hJd,-6.7
25,6,7c2h,-6.71
25,9,6hQc,-6.71
50,9,9c3s,-6.72
200,9,9h5d,-6.75
100,6,Jh4d,-6.75
400,6,3c8s,-6.75
100,6,3d8d,-6.75
50,9,5cJs,-6.75
50,9,4h2c,-6.77
10,6,KsKc,-6.85
100,9,Qd5d,-6.85
25,9,9s2h,-6.87
25,9,3s7c,-6.87
100,9,9dQh,-6.89
1000,6,7c5d,-6.9
50,9,3dJs,-6.94
50,9,9c5s,-6.97
400,9,3h4d,-7.0
100,9,Js8h,-7.0
100,6,8s2h,-7.0
100,6,6s8c,-7.0
600,9,Js5d,-7.0
100,9,3hJd,-7.0
25,6,5d2d,-7.0
100,9,Tc8s,-7.0
600,9,9d4h,-7.0
400,9,8d2s,-7.0
100,6,Tc5d,-7.0
100,9,2sTs,-7.0
100,6,3sQc,-7.0
100,9,8s3c,-7.0
100,9,7c2s,-7.0
200,9,8s2c,-7.0
100,6,9s4c,-7.0
100,6,3dKh,-7.0
200,6,2d3c,-7.0
200,9,6dTh,-7.0
100,6,2d7c,-7.0
600,9,Td5h,-7.0
100,9,8s2d,-7.0
100,9,Jc4h,-7.0
100,9,6d2h,-7.0
100,9,Tc6d,-7.0
50,6,4s8c,-7.0
100,9,9c3s,-7.0
200,9,7d2h,-7.0
100,9,Qc5h,-7.0
50,9,9h2d,-7.0
100,9,Tc3h,-7.0
25,9,8d2d,-7.01
50,9,Ah4d,-7.02
25,9,5d2s,-7.1
50,9,3d6s,-7.1
200,9,7h5d,-7.15
50,9,4h5s,-7.17
50,6,8sQh,-7.19
200,9,9cKh,-7.2
50,9,Th7d,-7.2
25,9,2c5d,-7.24
50,9,4c5s,-7.24
100,9,3c7s,-7.25
50,9,7c4h,-7.25
50,9,5sAc,-7.26
50,6,2sTh,-7.29
100,9,Ac8d,-7.3
50,9,2c8d,-7.3
100,6,2hKc,-7.3
50,6,Td6s,-7.3
25,9,3s8d,-7.34
25,6,9s2d,-7.35
50,9,6cQs,-7.37
100,6,8d3h,-7.39
400,6,Qd3h,-7.4
100,6,Ks7c,-7.4
200,9,2h9c,-7.4
25,9,2cJd,-7.41
50,6,Jh5c,-7.42
25,9,9c7s,-7.49
1000,9,5dQc,-7.5
100,9,3c8s,-7.5
100,9,Qc7d,-7.5
200,9,2c8d,-7.5
100,6,5dTs,-7.5
200,9,3s7d,-7.5
100,6,5sJc,-7.5
1000,9,4h7c,-7.5
400,6,4dJs,-7.5
50,9,2s6s,-7.51
100,9,2sAc,-7.55
50,6,Th4d,-7.57
25,9,9c4s,-7.62
100,9,As6h,-7.63
25,9,Th6s,-7.64
100,9,7dJh,-7.65
100,6,Qd2c,-7.65
200,9,4s5c,-7.65
400,6,6d4h,-7.65
50,6,3sQd,-7.69
100,9,8c9h,-7.7
100,6,Th5s,-7.7
50,9,3c9s,-7.71
25,9,6d9s,-7.72
100,6,Js3s,-7.75
50,9,4dJs,-7.75
100,6,JcQs,-7.75
100,6,6sTs,-7.76
25,6,Qh6d,-7.76
25,9,5dJh,-7.76
50,6,7cQh,-7.77
50,9,5cJc,-7.77
100,9,5cKd,-7.85
50,9,2cTs,-7.87
50,6,Jd4h,-7.89
600,9,Qd4h,-7.9
100,6,4d6s,-7.9
50,6,3d8c,-7.92
25,6,3c6s,-7.95
200,9,6sAh,-7.95
100,9,Qh2d,-8.0
100,6,9d5c,-8.0
200,6,9s5h,-8.0
100,9,6c8s,-8.0
100,9,2sTc,-8.0
400,9,6dJc,-8.0
200,9,3s5d,-8.0
100,9,7s5d,-8.0
400,9,3d9s,-8.0
200,9,2c7h,-8.0
200,9,6hQc,-8.0
200,9,5cQd,-8.0
100,9,6sTh,-8.0
200,9,Jh2c,-8.0
100,6,3c7s,-8.0
1000,9,Ts7d,-8.0
200,9,3s8d,-8.0
600,9,6s9h,-8.0
50,9,2d6c,-8.0
1000,9,2d3s,-8.0
100,9,5d2h,-8.0
100,6,2c5d,-8.0
100,9,3s6c,-8.0
200,9,Ts4c,-8.0
50,9,Qh3s,-8.0
100,9,As5d,-8.03
50,9,7cQs,-8.05
100,6,7d9s,-8.06
400,6,Jd3d,-8.08
400,9,Qd6c,-8.1
50,9,ThQc,-8.1
600,6,4h9s,-8.1
25,9,Kd2c,-8.11
50,9,3d7c,-8.11
50,6,2s8c,-8.12
50,9,4s2d,-8.17
200,6,3s7c,-8.2
200,6,3cQh,-8.2
25,6,3hTh,-8.22
50,6,4cTd,-8.22
50,6,2d9c,-8.25
1000,9,5dJc,-8.25
100,9,Th4s,-8.25
25,6,3c4h,-8.25
100,9,6dAh,-8.28
200,9,4h2h,-8.3
50,9,Qh5c,-8.32
25,9,5hTc,-8.32
25,9,Tc8h,-8.34
50,9,Jh2d,-8.35
100,9,Jc6c,-8.35
25,6,Qs6c,-8.38
50,9,JdTd,-8.4
600,6,3c6h,-8.4
100,6,6sKh,-8.42
100,9,AdQd,-8.46
100,6,2d7d,-8.5
1000,6,8h5c,-8.5
50,9,5c6d,-8.5
100,9,7s6d,-8.5
200,9,2dQc,-8.5
100,9,4cJh,-8.5
100,6,9d6s,-8.5
100,6,4s5h,-8.5
100,9,Tc7h,-8.5
200,6,2cTs,-8.5
100,6,Td5s,-8.5
200,9,8s4h,-8.5
200,9,5dQc,-8.5
200,9,Ac6s,-8.55
200,9,4s8s,-8.55
50,6,Qc5h,-8.6
50,9,Js3c,-8.6
100,6,2hQh,-8.6
50,6,3c8h,-8.62
100,6,Jh6c,-8.65
100,9,7h8s,-8.66
50,9,Jh4h,-8.67
50,9,Kh3s,-8.67
50,6,5c2s,-8.69
50,6,2c4d,-8.7
50,6,6sQd,-8.7
50,9,8h6c,-8.7
50,6,4cTs,-8.72
50,6,6d2h,-8.72
100,9,Kh6c,-8.75
200,9,9d6s,-8.75
100,6,6hAs,-8.75
25,6,Qs2d,-8.78
100,9,Js7s,-8.8
25,6,6dQh,-8.84
50,9,4cTd,-8.84
600,6,4d2s,-8.85
1000,6,7cQd,-8.85
50,6,5hJc,-8.9
25,9,8h4c,-8.91
50,6,5cQh,-8.92
400,9,7h2h,-8.95
100,6,2d4d,-8.95
25,6,6s3h,-8.97
50,6,Td3s,-8.99
100,9,7cTd,-9.0
100,6,6dTh,-9.0
200,9,8d5c,-9.0
600,9,5sJh,-9.0
600,9,9d3c,-9.0
100,9,Kc5h,-9.0
600,9,4dJs,-9.0
100,6,2s8h,-9.0
1000,9,2s4c,-9.0
100,9,8c5s,-9.0
600,9,4cJh,-9.0
600,9,4dKc,-9.0
200,9,8d6c,-9.0
600,9,6sTc,-9.0
100,6,5dTc,-9.0
600,9,6hJd,-9.0
100,9,7s3d,-9.0
200,9,2d3h,-9.0
200,9,2dKh,-9.0
100,9,8c2d,-9.0
600,9,Js3c,-9.0
100,6,Qd3c,-9.0
200,9,3cJs,-9.0
100,6,Ts3h,-9.0
200,9,2c9d,-9.0
200,6,3hTd,-9.0
100,9,Jd3d,-9.0
100,9,9h2c,-9.0
25,9,4s7d,-9.04
50,9,Qd5c,-9.07
25,6,4d7h,-9.08
50,6,4hTd,-9.09
50,9,4cJh,-9.1
1000,9,6cQd,-9.1
50,9,Qc6s,-9.1
50,9,4c6s,-9.12
50,6,Td3h,-9.12
50,6,7dTc,-9.13
100,6,5cKs,-9.15
50,6,Jh9c,-9.16
25,9,5h9d,-9.21
50,6,6h3c,-9.23
50,9,4sAd,-9.24
100,6,8s2d,-9.25
100,6,3s6d,-9.25
100,6,5d3c,-9.25
100,6,3c2s,-9.25
100,9,5c9h,-9.25
50,9,2dAs,-9.27
25,6,4s3d,-9.29
50,9,AcQh,-9.31
100,6,Kh3d,-9.33
25,9,9h4c,-9.34
100,6,Qd7s,-9.35
1000,6,5s9h,-9.35
400,9,5sTh,-9.35
50,9,7dTh,-9.35
50,6,2s5d,-9.35
50,9,2cQs,-9.35
50,6,4c6s,-9.36
50,9,3h6s,-9.38
100,9,7cAs,-9.39
25,9,5dJs,-9.4
100,9,8cAs,-9.41
25,9,8d3c,-9.41
25,9,Jh4s,-9.43
400,9,JhQc,-9.45
100,9,Jc9h,-9.5
600,6,2d6h,-9.5
1000,9,6sJc,-9.5
200,9,4d2c,-9.5
100,9,8s6d,-9.5
100,9,4hQc,-9.5
100,9,2s8d,-9.5
100,6,Tc7d,-9.5
100,6,Td2s,-9.5
100,6,7c3d,-9.5
50,9,8d4h,-9.5
100,6,Tc4s,-9.5
100,9,Tc4s,-9.5
100,9,5s4d,-9.5
400,6,6cAh,-9.54
100,9,Ts9s,-9.54
50,9,Kh7d,-9.57
50,6,4sAc,-9.6
25,6,7hTs,-9.61
50,9,2c7s,-9.62
50,9,8s3d,-9.62
400,6,6hQc,-9.63
100,6,2hJh,-9.65
100,9,Ac5s,-9.65
50,9,Jc2d,-9.65
100,6,Ac2c,-9.66
100,9,9c7s,-9.7
25,9,3sJh,-9.72
25,9,2s9h,-9.72
25,6,3cQh,-9.73
50,9,4s7c,-9.75
100,9,2h5h,-9.75
100,9,5c2c,-9.75
50,9,3d4s,-9.75
50,9,4sQc,-9.75
25,6,8d4h,-9.78
25,9,5sJc,-9.79
25,9,9d3h,-9.8
200,6,Th2c,-9.85
25,6,7dJs,-9.88
50,9,9d2s,-9.92
200,6,Td5d,-9.95
25,6,Th3h,-9.99
1000,9,2h9s,-10.0
200,9,5c3s,-10.0
600,9,Td7c,-10.0
1000,9,4s3c,-10.0
1000,9,2dTc,-10.0
100,9,6c2d,-10.0
100,6,2cJd,-10.0
200,9,3c2h,-10.0
100,9,Ah8s,-10.0
400,9,6c2s,-10.0
1000,9,2h8d,-10.0
600,6,7d2s,-10.0
200,9,4h9s,-10.0
100,9,6sJc,-10.0
1000,9,Td4h,-10.0
100,6,9d8h,-10.0
1000,9,5dTh,-10.0
100,9,7h2s,-10.0
1000,9,Td5c,-10.0
600,9,Qs7d,-10.0
1000,9,3cTd,-10.0
100,9,2cAd,-10.0
100,9,2s7s,-10.0
600,9,7cQs,-10.0
100,6,5d4c,-10.0
1000,9,5hKs,-10.0
100,6,2s8d,-10.0
100,9,9h5d,-10.0
1000,9,9h5c,-10.0
100,9,2h9c,-10.0
1000,9,9d2h,-10.0
50,9,Jd4h,-10.02
600,6,3d9s,-10.02
100,6,Qh8c,-10.03
50,9,5s7d,-10.03
400,6,3d2c,-10.04
25,6,2h7c,-10.08
25,6,Td5h,-10.12
200,9,7d5h,-10.15
200,6,3d6s,-10.15
25,6,3s8h,-10.17
25,6,3c9s,-10.2
100,6,Qd8c,-10.2
200,9,4dQc,-10.25
100,6,Qh4s,-10.25
100,6,3cKh,-10.25
100,6,Kc7s,-10.25
400,9,Kh4c,-10.31
100,6,2c9c,-10.35
50,9,Ks5c,-10.37
100,9,TdKs,-10.4
100,9,QhTd,-10.42
50,6,8s5c,-10.44
25,6,3c2d,-10.44
25,6,Qs3h,-10.49
100,9,Ks2h,-10.5
100,6,7cJs,-10.5
10,9,QsAs,-10.5
200,6,4hJh,-10.5
100,9,Qh2s,-10.5
100,9,3s7d,-10.5
100,6,6cJh,-10.5
100,9,Js5d,-10.5
25,6,6h9c,-10.5
200,9,5c2d,-10.5
100,9,Ts7c,-10.5
200,9,6sKc,-10.5
25,6,Ts6c,-10.52
600,9,4c3c,-10.55
25,9,4c7d,-10.56
25,6,5hJs,-10.58
200,6,6hQc,-10.59
600,9,Ad3s,-10.6
100,9,3dTd,-10.6
200,9,6dKs,-10.6
400,9,Jh4s,-10.63
50,6,2h4d,-10.64
100,6,3sAs,-10.65
50,9,7s4d,-10.65
25,9,Jh3c,-10.66
25,9,5cTd,-10.66
100,9,Ad2s,-10.67
1000,6,Qc7d,-10.69
25,9,5dQc,-10.71
25,9,3s8h,-10.71
100,9,8cTs,-10.74
50,9,3hQc,-10.75
50,6,4c2c,-10.76
50,9,4cTc,-10.78
25,6,Kc7d,-10.8
200,6,Jd3s,-10.8
100,9,9d2s,-10.8
25,9,6hJs,-10.83
50,6,3hQs,-10.85
50,9,Qc3s,-10.85
50,6,Ks6c,-10.86
50,6,4c3d,-10.91
25,9,2c6c,-10.92
200,6,4cKh,-10.95
100,6,7h9s,-10.95
100,6,9s8d,-10.97
25,9,3s6c,-10.99
50,9,4h5d,-10.99
100,6,4cJs,-11.0
100,9,9d5c,-11.0
100,6,2h8s,-11.0
200,6,2d7c,-11.0
600,9,4s8h,-11.0
100,9,Jd7h,-11.0
400,9,2d6c,-11.0
100,9,7hQs,-11.0
25,6,4h8s,-11.0
100,6,9h2d,-11.0
100,9,Jc2d,-11.0
1000,6,4h9s,-11.0
200,9,9c4s,-11.0
100,9,4sQc,-11.0
200,6,4hTd,-11.0
100,9,5cJc,-11.0
100,6,Jc5d,-11.0
100,9,7sJc,-11.0
400,9,8s9h,-11.03
50,9,9hKd,-11.06
400,9,2sKc,-11.09
400,9,2h4c,-11.1
50,9,8s5c,-11.12
50,9,3s4d,-11.17
400,6,Kh4c,-11.18
100,6,2sJc,-11.2
50,9,Qh8d,-11.21
100,6,Jd3s,-11.25
50,6,7c2d,-11.25
100,9,Ts4s,-11.25
100,6,3sAd,-11.25
200,9,7d5d,-11.28
50,9,Qc5h,-11.3
100,9,7sJd,-11.3
50,9,8h4c,-11.31
25,9,6cTs,-11.32
100,9,4hAh,-11.34
25,6,3h7s,-11.34
400,9,9sQd,-11.35
50,6,Td4c,-11.37
25,6,Qh3s,-11.37
25,6,Jc2d,-11.39
25,9,7d4s,-11.4
400,9,4c3s,-11.4
400,9,7h3c,-11.4
25,9,5s3h,-11.43
50,9,Jd2c,-11.46
50,9,2c8s,-11.5
200,9,5dTc,-11.5
1000,9,Kd6s,-11.5
100,6,5c7d,-11.5
100,9,9d3h,-11.5
100,9,4h7s,-11.5
100,9,3hKc,-11.5
50,9,QsAd,-11.51
25,9,7s3d,-11.57
400,9,6s2h,-11.6
25,6,9c4d,-11.65
50,6,Td4s,-11.67
50,9,Qc6h,-11.67
50,6,2h6s,-11.68
100,6,3sTc,-11.69
200,9,8cKh,-11.7
50,9,4d8c,-11.7
100,9,5h7c,-11.7
50,9,3c2h,-11.74
25,6,Qd3h,-11.75
100,6,9h3d,-11.75
200,9,Tc6h,-11.75
50,9,Th4c,-11.79
100,6,4cQd,-11.8
25,6,Qh2s,-11.82
50,9,Th6s,-11.84
600,6,6hJc,-11.92
200,6,Qh3c,-11.95
100,9,8h5s,-12.0
100,6,Ts5d,-12.0
100,6,5s2h,-12.0
600,9,Kd3s,-12.0
100,9,5s9c,-12.0
100,9,2h4s,-12.0
200,9,6dQh,-12.0
50,9,9s4d,-12.0
100,6,8h2d,-12.0
200,9,2s3h,-12.0
600,9,Jd7c,-12.0
600,9,3sQd,-12.0
200,9,6s2d,-12.0
200,9,Qd2s,-12.0
100,9,5s3h,-12.0
600,6,2s6c,-12.0
200,9,Th4c,-12.0
50,6,2c9h,-12.0
600,9,9s2c,-12.0
